State,City,Neighborhood,DP05_0001E,DP05_0002E,DP05_0003E,DP05_0005E,DP05_0006E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0017E,DP05_0018E,DP05_0037E,DP05_0038E,DP05_0039E,DP05_0044E,DP05_0045E,DP05_0046E,DP05_0052E,DP03_0002E,DP03_0019E,DP03_0020E,DP03_0021E,DP03_0022E,DP03_0024E,DP03_0096E,DP03_0025E,B09019_003E,B25034_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,S1501_C01_009E,S1501_C01_011E,S1501_C01_012E,S1501_C01_013E,S2503_C01_013E,S2503_C01_024E,S2701_C01_031E,S2701_C01_032E,S2701_C01_033E,S2701_C01_034E,S2701_C01_035E,Vibe,Activities
Florida,Jacksonville,Deerwood Center,37622.333333333336,17996.0,19626.33333333333,2288.333333333333,1762.6666666666667,2155.0,1696.6666666666667,2763.0,7851.333333333333,4674.0,3880.3333333333335,1870.0,2481.333333333333,3295.6666666666665,2029.6666666666667,874.3333333333334,35.96666666666667,22194.666666666668,6705.0,89.66666666666667,3408.333333333333,1875.3333333333333,134.0,100.33333333333331,21011.33333333333,15401.666666666666,1310.3333333333333,79.0,100.66666666666669,2640.0,32540.666666666668,22.166666666666668,16929.333333333332,18417.33333333333,425.3333333333333,2203.6666666666665,3840.3333333333335,2490.0,3439.6666666666665,2563.0,1450.6666666666667,1653.3333333333333,161.66666666666666,189.66666666666663,6246.333333333333,2482.333333333333,7712.666666666667,3934.0,63468.66666666666,1248.0,29453.0,7295.666666666667,3785.3333333333335,3510.333333333333,3761.0,"A commercial and residential mixed-use area, home to a variety of businesses and services.","Shop at local stores, dine in nearby restaurants, and visit the nearby parks for outdoor activities."
Florida,Jacksonville,Del Rio,41595.0,21239.0,20356.0,3432.0,3364.0,2038.0,3030.0,2271.0,6768.0,7068.0,4944.0,2302.0,2243.0,2704.0,1034.0,397.0,34.6,27765.0,4816.0,0.0,3188.0,1923.0,49.0,24.0,22458.0,15898.0,1514.0,78.0,40.0,3821.0,36491.0,24.9,15436.0,15897.0,146.0,4679.0,6079.0,2474.0,1636.0,717.0,144.0,0.0,0.0,22.0,5489.0,3000.0,8318.0,3857.0,95926.0,1659.0,33890.0,7014.0,3300.0,3714.0,2462.0,Quiet residential area with suburban charm and easy access to both downtown and the beach.,"Explore local parks, enjoy nearby restaurants, or take a short drive to the beach."
Florida,Jacksonville,Dinsmore,41570.5,20449.0,21121.5,2664.0,2866.0,3671.5,2913.0,2261.0,5703.5,5206.0,5679.5,2998.5,2290.5,3245.0,1598.0,474.0,37.150000000000006,16202.5,20482.0,58.0,893.0,149.0,18.5,8.5,20221.5,14646.0,1532.5,222.0,148.5,1685.5,36093.0,25.05,14629.0,16152.0,201.0,2638.5,4951.0,2068.5,1880.5,1398.5,1748.0,961.0,145.5,159.5,8649.0,2888.0,4409.5,2094.0,62199.0,1116.5,38379.0,2061.0,1479.5,581.5,5266.5,"Quiet, suburban neighborhood with larger lots and a rural atmosphere.","Enjoy the outdoors with nearby parks, trails, and recreational areas for hiking and biking."
Florida,Jacksonville,Downtown Jacksonville,16685.0,8702.666666666666,7982.333333333333,1012.6666666666666,858.3333333333334,713.3333333333334,606.0,1126.0,3118.0,2327.333333333333,1855.3333333333333,1333.0,964.3333333333334,1736.6666666666667,680.6666666666666,353.3333333333333,38.73333333333333,10068.666666666666,4052.6666666666665,72.66666666666667,1099.0,35.666666666666664,165.33333333333334,0.0,8737.333333333334,5563.0,992.6666666666666,122.66666666666669,283.6666666666667,1091.3333333333333,13439.666666666666,20.46666666666667,7490.0,8829.666666666666,160.33333333333334,611.3333333333334,670.3333333333334,151.33333333333334,519.0,1287.0,1020.3333333333334,1760.6666666666667,1078.0,1571.3333333333333,2947.0,935.3333333333334,2745.333333333333,1649.3333333333333,53178.0,1092.6666666666667,13164.333333333334,2389.0,1099.3333333333333,1289.6666666666667,2156.6666666666665,"Vibrant urban core with a mix of commercial, residential, and cultural attractions, perfect for young professionals.","Explore museums like the Museum of Contemporary Art, visit the Jacksonville Landing, and attend local events or festivals. Enjoy dining, shopping, and entertainment along the St. Johns River."
Florida,Jacksonville,Duclay,65499.0,31167.0,34332.0,5352.0,4876.0,4227.0,3168.0,3788.0,13026.0,8561.0,7424.0,4690.0,3197.0,5019.0,1433.0,738.0,33.7,29698.0,23198.0,165.0,4007.0,65.0,140.0,20.0,34312.0,24131.0,3832.0,246.0,413.0,2979.0,55543.0,27.9,24400.0,25827.0,176.0,1605.0,6736.0,5125.0,5455.0,3394.0,1388.0,1516.0,281.0,151.0,15222.0,4819.0,7568.0,2292.0,59848.0,1202.0,56679.0,7578.0,4074.0,3504.0,9881.0,"Residential area with suburban charm, offering a quiet lifestyle with easy access to the city.","Relax in local parks, visit nearby shopping centers, and enjoy casual dining."
Florida,Jacksonville,Duclay Foest,65499.0,31167.0,34332.0,5352.0,4876.0,4227.0,3168.0,3788.0,13026.0,8561.0,7424.0,4690.0,3197.0,5019.0,1433.0,738.0,33.7,29698.0,23198.0,165.0,4007.0,65.0,140.0,20.0,34312.0,24131.0,3832.0,246.0,413.0,2979.0,55543.0,27.9,24400.0,25827.0,176.0,1605.0,6736.0,5125.0,5455.0,3394.0,1388.0,1516.0,281.0,151.0,15222.0,4819.0,7568.0,2292.0,59848.0,1202.0,56679.0,7578.0,4074.0,3504.0,9881.0,"Peaceful neighborhood surrounded by nature, ideal for families and nature lovers.","Hike through nearby wooded areas, visit parks, and enjoy outdoor activities like biking and birdwatching."
Florida,Jacksonville,Duval,68996.0,33248.0,35748.0,4745.0,4766.0,5707.0,4967.0,3782.0,9951.0,8740.0,9326.0,4680.0,3727.0,5281.0,2560.0,764.0,35.6,26968.0,33669.0,116.0,1382.0,298.0,37.0,17.0,34167.0,24511.0,2660.0,391.0,297.0,3040.0,59476.0,23.9,24313.0,26939.0,402.0,4338.0,8386.0,3449.0,3207.0,2108.0,2726.0,1791.0,283.0,249.0,13711.0,4736.0,7659.0,3761.0,64298.0,1329.0,63506.0,3463.0,2419.0,1044.0,8806.0,"Residential area with a blend of families and retirees, offering a slower-paced suburban lifestyle.","Explore the nearby parks, enjoy local community events, and visit nearby dining and shopping destinations."
Florida,Jacksonville,Eagle Bend,18892.0,9843.0,9049.0,1715.0,1028.0,1009.0,1286.0,704.0,1832.0,3129.0,2432.0,1862.0,1470.0,1511.0,735.0,179.0,41.0,13139.0,3422.0,82.0,731.0,143.0,156.0,13.0,9007.0,6772.0,726.0,1.0,93.0,966.0,17013.0,29.6,6618.0,7263.0,209.0,1417.0,2515.0,1034.0,842.0,644.0,228.0,147.0,164.0,63.0,3626.0,1417.0,2682.0,1526.0,97625.0,1677.0,17148.0,1122.0,801.0,321.0,2339.0,Residential area offering suburban living with a focus on outdoor activities.,"Visit local parks and trails, enjoy family-friendly activities, and explore nearby recreational centers."
Florida,Jacksonville,East Arlington,54073.0,26936.0,27137.0,3026.0,3159.0,3818.0,3078.0,3161.0,8064.0,7054.0,7626.0,3437.0,3117.0,5270.0,2455.0,808.0,38.6,34762.0,8530.0,32.0,3474.0,298.0,486.0,0.0,29782.0,21250.0,2656.0,40.0,125.0,3123.0,47911.0,26.3,21391.0,23005.0,75.0,1331.0,4000.0,6897.0,6625.0,2264.0,1011.0,470.0,238.0,94.0,8757.0,4351.0,10751.0,5177.0,83324.0,1497.0,46082.0,6913.0,4594.0,2319.0,5811.0,Suburban neighborhood known for its spacious homes and proximity to parks and beaches.,"Visit Jacksonville Beach, explore parks like the Huguenot Memorial Park, and enjoy local eateries and cafes."
Florida,Jacksonville,East Jacksonville,11301.5,5860.5,5441.0,693.5,617.5,561.0,629.0,652.0,1891.5,1644.0,1165.0,918.0,841.0,960.0,511.0,218.0,38.7,3467.0,6945.0,24.5,166.5,11.0,27.0,0.0,4746.5,2676.0,519.5,241.5,239.5,410.0,8639.5,22.3,4615.5,6014.5,2.5,270.0,627.0,180.5,226.5,708.0,385.0,729.0,608.0,2278.0,2658.5,614.5,964.5,521.0,36677.5,882.5,9422.0,521.5,294.0,227.5,2322.5,"Primarily residential with a mix of older and newer homes, offering a suburban feel close to urban amenities.","Enjoy nearby parks, local restaurants, and shopping centers. The neighborhood is close to downtown Jacksonville and its attractions."
Florida,Jacksonville,Eastport,47320.333333333336,23342.33333333333,23978.0,3162.0,2984.333333333333,3511.333333333333,3110.333333333333,2549.0,6615.666666666667,6307.666666666667,6461.333333333333,3326.333333333333,2771.333333333333,4020.6666666666665,1916.6666666666667,583.6666666666666,38.4,24956.33333333333,15207.0,76.66666666666667,1862.3333333333333,246.33333333333331,226.33333333333331,10.0,24318.666666666668,17511.0,2014.0,144.0,171.66666666666666,2376.333333333333,41466.66666666666,26.6,17440.666666666668,19069.0,228.66666666666663,2362.0,4967.0,3793.3333333333335,3558.0,1672.0,1321.6666666666667,802.6666666666666,228.33333333333331,135.33333333333334,8698.0,3501.333333333333,7030.666666666667,3488.0,81749.0,1501.0,42245.333333333336,3832.6666666666665,2604.6666666666665,1228.0,5652.0,"A tranquil neighborhood with residential and commercial areas, offering easy access to local businesses and attractions.","Explore nearby parks, visit local shops, and enjoy dining at nearby restaurants."
Florida,Jacksonville,Edgewood,14338.0,7311.0,7027.0,988.0,1038.0,1256.0,1199.0,886.0,2023.0,1820.0,1689.0,1042.0,827.0,1157.0,354.0,59.0,33.4,4381.0,8516.0,47.0,50.0,0.0,20.0,0.0,6210.0,4364.0,523.0,148.0,170.0,160.0,11834.0,26.6,5265.0,6204.0,5.0,181.0,197.0,234.0,371.0,668.0,701.0,1541.0,1365.0,941.0,3683.0,575.0,552.0,109.0,35295.0,819.0,13679.0,510.0,246.0,264.0,2455.0,A quiet and established neighborhood with a suburban feel and close proximity to the downtown area.,"Visit nearby parks, explore local shops and restaurants, and enjoy community events or outdoor activities."
Florida,Jacksonville,Edgewood Manor,36062.0,16828.0,19234.0,3087.0,2635.0,2112.0,2659.0,2084.0,4919.0,4744.0,3150.0,1800.0,2430.0,3791.0,1815.0,836.0,36.5,2389.0,32379.0,56.0,216.0,45.0,0.0,0.0,14066.0,8893.0,941.0,1142.0,293.0,430.0,31192.0,26.0,14492.0,17834.0,38.0,375.0,1332.0,985.0,526.0,1828.0,5278.0,4168.0,1382.0,1922.0,9538.0,1649.0,1708.0,681.0,28534.0,817.0,35012.0,999.0,569.0,430.0,7030.0,Family-oriented residential neighborhood with tree-lined streets and a strong sense of community.,"Enjoy nearby parks and outdoor spaces, and participate in local neighborhood events or gatherings."
Florida,Jacksonville,Empire Point,35392.0,18279.0,17113.0,2484.0,2074.0,1986.0,1337.0,2270.0,5676.0,4728.0,4186.0,2937.0,2270.0,3794.0,1189.0,461.0,38.5,22525.0,6814.0,153.0,2795.0,69.0,343.0,0.0,19187.0,12615.0,2427.0,215.0,249.0,2511.0,30611.0,19.8,15907.0,18592.0,347.0,828.0,1491.0,245.0,1299.0,2733.0,2540.0,4552.0,2544.0,2013.0,6041.0,1844.0,5628.0,3612.0,59883.0,1109.0,28880.0,6247.0,2815.0,3432.0,4563.0,"A peaceful, residential area located near the St. Johns River, with scenic views and easy access to water-based activities.","Enjoy waterfront activities, visit nearby parks, and take advantage of the riverfront for fishing or boating."
Florida,Jacksonville,Englewood,38201.0,18970.5,19230.5,2477.0,2007.5,2371.0,1708.0,2296.5,6439.5,5186.5,4324.5,2603.5,2609.5,3611.0,1762.5,804.0,38.2,23106.0,7665.0,83.0,3020.0,854.0,199.0,43.5,20318.0,13731.5,2195.0,189.5,171.0,2568.0,32210.5,20.9,16795.5,19051.0,213.5,1292.5,3107.0,770.5,2251.5,2824.0,2374.5,3743.5,1440.5,1033.5,7415.0,2209.0,6027.0,3278.5,60709.5,1150.0,30103.0,7251.0,3214.5,4036.5,4361.0,"Historic neighborhood with a mix of old homes and new developments, offering a community-oriented atmosphere.","Explore nearby parks, enjoy dining and shopping, and visit local cultural attractions."
Florida,Jacksonville,Fairfax,67110.0,32028.0,35082.0,4957.0,4888.0,4350.0,3475.0,4338.0,10581.0,8733.0,8405.0,4297.0,4511.0,5281.0,2473.0,821.0,36.0,32062.0,26422.0,72.0,1987.0,28.0,300.0,0.0,35289.0,24136.0,3042.0,667.0,236.0,2839.0,57463.0,25.2,26800.0,29003.0,131.0,1111.0,3369.0,2725.0,4036.0,3903.0,4699.0,5963.0,1849.0,1217.0,15535.0,3895.0,6912.0,3118.0,55910.0,1085.0,61256.0,5486.0,2609.0,2877.0,10040.0,"Suburban neighborhood with spacious homes and a peaceful atmosphere, ideal for families.","Explore local parks, participate in community events, and enjoy nearby shopping and dining."
Florida,Jacksonville,Fairfield,16210.0,7839.0,8371.0,1274.0,1052.0,1060.0,1044.0,762.0,2410.0,2019.0,1628.0,1424.0,1293.0,1296.0,691.0,257.0,37.2,4170.0,10823.0,49.0,183.0,22.0,41.0,0.0,7625.0,4433.0,916.0,393.0,113.0,688.0,14183.0,22.3,7027.0,9266.0,5.0,246.0,1016.0,319.0,365.0,808.0,509.0,1146.0,950.0,3902.0,3774.0,894.0,1298.0,712.0,35313.0,810.0,15279.0,806.0,429.0,377.0,3635.0,"Quiet and family-friendly, this residential neighborhood offers a peaceful suburban lifestyle with access to major roads and amenities.","Relax at local parks, shop at nearby stores, and enjoy dining at local restaurants."
Florida,Jacksonville,Fairways Forest,34880.0,16179.0,18701.0,1952.0,2322.0,2405.0,3147.0,3198.0,5651.0,4215.0,3261.0,1800.0,2418.0,2879.0,1127.0,505.0,32.3,16904.0,14269.0,71.0,626.0,26.0,0.0,4.0,17972.0,10750.0,2785.0,222.0,336.0,1543.0,29629.0,23.8,12792.0,13962.0,13.0,681.0,1482.0,2072.0,2487.0,3385.0,2671.0,955.0,169.0,47.0,7381.0,1747.0,3635.0,1579.0,53931.0,1205.0,29827.0,4647.0,2658.0,1989.0,4299.0,"Residential area with a golf course atmosphere, offering a peaceful and picturesque environment.","Enjoy golf at local courses, visit nearby parks, and explore nature trails."
Florida,Jacksonville,Forest Trails,41570.5,20449.0,21121.5,2664.0,2866.0,3671.5,2913.0,2261.0,5703.5,5206.0,5679.5,2998.5,2290.5,3245.0,1598.0,474.0,37.150000000000006,16202.5,20482.0,58.0,893.0,149.0,18.5,8.5,20221.5,14646.0,1532.5,222.0,148.5,1685.5,36093.0,25.05,14629.0,16152.0,201.0,2638.5,4951.0,2068.5,1880.5,1398.5,1748.0,961.0,145.5,159.5,8649.0,2888.0,4409.5,2094.0,62199.0,1116.5,38379.0,2061.0,1479.5,581.5,5266.5,"A serene neighborhood surrounded by nature, ideal for outdoor enthusiasts and nature lovers.","Explore nature trails, enjoy wildlife viewing, and visit nearby parks for outdoor activities like hiking and biking."
Florida,Jacksonville,Fort Caroline Shores,36482.5,18389.5,18093.0,2370.5,2093.5,2413.5,2182.0,1932.5,4948.0,5091.5,5029.0,2649.5,2293.5,3390.5,1595.0,493.5,39.8,23950.5,5976.0,57.0,2102.5,220.5,321.0,6.5,19394.5,14011.0,1691.0,20.5,109.0,2044.5,32462.0,27.950000000000003,14004.5,15134.0,142.0,1374.0,3257.5,3965.5,3733.5,1454.0,619.5,308.5,201.0,78.5,6191.5,2884.0,6716.5,3351.5,90474.5,1587.0,31615.0,4017.5,2697.5,1320.0,4075.0,Waterfront neighborhood offering peaceful living with easy access to the St. Johns River and nearby parks.,"Enjoy water-based activities, visit historic sites like the Fort Caroline National Memorial, and explore nearby parks and trails."
Florida,Jacksonville,Fort George Island,21466.5,10705.0,10761.5,1436.0,1049.5,1145.0,1357.5,1309.5,2664.5,2760.5,2715.5,1950.0,1629.0,1972.5,981.0,496.0,41.8,15969.0,2680.0,51.5,763.5,147.5,138.5,11.5,11124.5,8315.5,808.0,11.5,241.0,1138.5,18581.0,26.450000000000003,8210.0,9202.0,173.5,1136.5,1800.5,1396.0,2102.5,1155.0,731.5,400.5,147.5,158.5,3784.0,1513.5,3754.5,1955.5,88494.0,1562.0,18854.5,1430.5,1030.5,400.0,2541.5,"Island neighborhood with a laid-back vibe, offering scenic views and a retreat-like atmosphere.","Visit the Fort George Island Cultural State Park, enjoy fishing and boating, and relax at nearby beaches."
Florida,Jacksonville,Garden City,68996.0,33248.0,35748.0,4745.0,4766.0,5707.0,4967.0,3782.0,9951.0,8740.0,9326.0,4680.0,3727.0,5281.0,2560.0,764.0,35.6,26968.0,33669.0,116.0,1382.0,298.0,37.0,17.0,34167.0,24511.0,2660.0,391.0,297.0,3040.0,59476.0,23.9,24313.0,26939.0,402.0,4338.0,8386.0,3449.0,3207.0,2108.0,2726.0,1791.0,283.0,249.0,13711.0,4736.0,7659.0,3761.0,64298.0,1329.0,63506.0,3463.0,2419.0,1044.0,8806.0,"Residential area with a mix of older homes and newer developments, offering a quiet suburban feel.","Visit nearby parks, enjoy family-friendly activities, and explore local shops and restaurants."
Florida,Jacksonville,Gilmore,44476.5,21557.5,22919.0,2489.0,2740.5,3111.5,3112.5,3179.5,6857.5,5634.5,5443.5,2618.5,2767.5,4074.5,1791.0,656.5,35.45,25833.0,11399.5,51.5,2050.0,162.0,243.0,2.0,23877.0,16000.0,2720.5,131.0,230.5,2333.0,38770.0,25.05,17091.5,18483.5,44.0,1006.0,2741.0,4484.5,4556.0,2824.5,1841.0,712.5,203.5,70.5,8069.0,3049.0,7193.0,3378.0,68627.5,1351.0,37954.5,5780.0,3626.0,2154.0,5055.0,A quiet and primarily residential neighborhood offering a suburban lifestyle with easy access to downtown Jacksonville.,"Explore nearby parks, visit local shops, and enjoy casual dining."
Florida,Jacksonville,Girvin,39057.0,19251.5,19805.5,2091.5,2115.0,2549.5,2253.5,2538.0,5780.5,4723.0,5312.5,2737.5,2452.5,3852.0,1841.0,810.5,40.6,26780.5,5234.0,26.5,2135.0,225.0,303.5,5.0,21512.0,15554.5,1773.0,31.0,257.0,2217.0,34030.0,24.8,15596.5,17073.0,106.5,1093.5,2543.0,4327.5,4994.0,1965.0,1123.0,562.0,184.5,174.0,6349.5,2980.5,7789.0,3781.0,81343.5,1472.0,33321.5,4326.0,2927.0,1399.0,4277.5,"Residential neighborhood with larger homes and a more suburban feel, offering easy access to parks and outdoor activities.","Explore nearby parks, enjoy local shopping, and visit nearby nature reserves."
Florida,Jacksonville,Glynlea-Grove Park,38436.5,18560.0,19876.5,2652.0,2369.0,2587.5,1957.0,2308.5,6600.0,5165.5,4241.0,2318.5,2507.5,3080.5,1754.0,895.5,36.2,21101.0,9814.5,68.5,2262.5,893.5,75.0,43.5,19886.5,13560.5,2030.5,284.5,122.5,1975.0,31907.0,23.45,15608.5,17274.0,143.5,1352.5,2587.0,1003.5,1961.0,2697.5,2865.0,4234.5,316.0,113.5,8656.0,2427.5,4852.0,2071.5,57797.0,1120.0,31120.5,6382.5,3032.5,3350.0,5199.5,"Residential neighborhood with a mix of mid-century homes and newer developments, offering a family-friendly atmosphere.","Explore nearby parks, enjoy local dining, and take part in community events or outdoor activities."
Florida,Jacksonville,Golden Glades-The Woods,45823.75,22381.5,23442.25,2531.25,2329.0,2799.5,3289.25,3508.5,7219.25,6471.75,5729.25,2875.25,2518.25,3879.75,1995.0,677.75,37.4,31277.5,5346.5,43.5,3153.5,700.25,438.75,26.0,25739.75,18360.25,1895.75,135.5,236.25,3199.0,40295.75,23.525,18224.75,19964.0,102.0,2154.25,4295.75,5290.0,4110.25,1792.25,875.0,856.5,333.5,154.5,6765.5,3143.75,9373.75,4718.0,86180.75,1575.5,38022.0,6911.0,4310.0,2601.0,4472.0,"Quiet and scenic neighborhood with a suburban feel, offering easy access to Jacksonville’s urban areas.","Visit nearby parks, shop at local stores, and enjoy peaceful strolls through the wooded areas."
Florida,Jacksonville,Goodby's Creek,20219.0,9297.0,10922.0,1307.0,1051.0,1147.0,656.0,1291.0,4145.0,2107.0,2293.0,794.0,1216.0,2303.0,1187.0,722.0,37.1,14545.0,2103.0,127.0,530.0,52.0,33.0,60.0,11000.0,7861.0,532.0,43.0,101.0,1413.0,17274.0,23.6,8820.0,9487.0,0.0,326.0,334.0,726.0,1793.0,2050.0,1863.0,1816.0,109.0,470.0,3577.0,1248.0,4053.0,1891.0,58975.0,1135.0,17381.0,2463.0,1408.0,1055.0,2214.0,"Waterfront neighborhood with a mix of residential homes and natural beauty, ideal for those who enjoy water-based activities.","Enjoy boating, fishing, or kayaking on Goodby's Creek, explore nature reserves, and relax at local parks."
Florida,Jacksonville,Grand Park,36062.0,16828.0,19234.0,3087.0,2635.0,2112.0,2659.0,2084.0,4919.0,4744.0,3150.0,1800.0,2430.0,3791.0,1815.0,836.0,36.5,2389.0,32379.0,56.0,216.0,45.0,0.0,0.0,14066.0,8893.0,941.0,1142.0,293.0,430.0,31192.0,26.0,14492.0,17834.0,38.0,375.0,1332.0,985.0,526.0,1828.0,5278.0,4168.0,1382.0,1922.0,9538.0,1649.0,1708.0,681.0,28534.0,817.0,35012.0,999.0,569.0,430.0,7030.0,"Family-oriented neighborhood with a suburban feel, featuring parks and green spaces.","Spend time in local parks, enjoy community events, and explore nearby shopping areas."
Florida,Jacksonville,Greenfield Manor,41010.0,19662.0,21348.0,2470.0,1941.0,2756.0,2079.0,2323.0,7203.0,5645.0,4463.0,2270.0,2949.0,3428.0,2336.0,1147.0,37.9,23687.0,8516.0,13.0,3245.0,1639.0,55.0,87.0,21449.0,14848.0,1963.0,164.0,93.0,2625.0,33810.0,22.0,17684.0,19510.0,80.0,1757.0,4723.0,1296.0,3204.0,2915.0,2209.0,2935.0,337.0,54.0,8789.0,2574.0,6426.0,2945.0,61536.0,1191.0,31326.0,8255.0,3614.0,4641.0,4159.0,"Residential area offering a quiet atmosphere, surrounded by nature and outdoor spaces, perfect for families.","Visit nearby parks, take walks in the neighborhood, and enjoy family-friendly events."
Florida,Jacksonville,Greenland,45168.0,22196.33333333333,22971.666666666668,3043.6666666666665,2583.0,2382.0,2454.6666666666665,3182.6666666666665,8270.0,6121.333333333333,5253.0,2557.0,2765.6666666666665,3982.3333333333335,1892.0,680.6666666666666,36.53333333333333,28185.666666666668,6076.333333333333,48.0,3820.6666666666665,2079.333333333333,165.66666666666666,59.333333333333336,25433.33333333333,18579.33333333333,1721.3333333333333,56.66666666666666,110.66666666666669,3568.0,39772.333333333336,23.33333333333333,19008.33333333333,20182.0,480.3333333333333,3480.333333333333,4834.666666666667,3635.0,4742.666666666667,2311.0,395.0,147.66666666666666,112.66666666666669,42.66666666666666,6447.0,3341.6666666666665,9458.333333333334,4937.666666666667,82155.0,1472.3333333333333,35725.333333333336,8662.0,4567.666666666667,4094.3333333333335,4110.333333333333,A suburban area offering residential comfort with easy access to major roads and nearby amenities.,"Explore local parks, dine at nearby restaurants, and shop at local stores."
Florida,Jacksonville,Harborview],31368.0,14078.0,17290.0,1077.0,2210.0,2711.0,2062.0,1417.0,3651.0,3462.0,3857.0,2065.0,2057.0,4363.0,1913.0,523.0,41.7,5646.0,24063.0,101.0,102.0,54.0,0.0,0.0,13469.0,9067.0,1198.0,518.0,170.0,1016.0,27286.0,25.2,13531.0,15415.0,100.0,330.0,1434.0,465.0,732.0,1970.0,2810.0,4194.0,2196.0,1184.0,7665.0,1769.0,1791.0,1132.0,39511.0,949.0,30448.0,699.0,517.0,182.0,6086.0,"Waterfront neighborhood with scenic views, offering a peaceful environment for residents and visitors.","Enjoy waterfront activities like fishing and boating, visit nearby parks, and relax at outdoor cafes."
Florida,Jacksonville,Herlong,48853.5,23496.0,25357.5,3350.0,3443.5,3485.0,2654.0,3134.0,7004.5,6440.5,6166.0,3306.5,3180.0,4164.5,1868.0,657.0,37.55,24063.0,18646.0,62.5,1609.5,26.5,175.0,87.5,25103.0,17534.5,2063.0,394.5,153.5,2179.5,42225.0,26.3,18766.0,20240.5,148.0,1085.0,3490.5,2286.0,2620.0,2951.5,2786.0,3193.0,1047.5,633.0,11447.0,3121.5,4913.5,2280.5,65887.5,1186.0,44409.5,3985.0,2138.0,1847.0,7471.5,"Quiet and residential neighborhood with a focus on family living, offering easy access to schools and local amenities.","Enjoy local parks, explore nearby shops and restaurants, and attend community events."
Florida,Jacksonville,Hidden Hills,54073.0,26936.0,27137.0,3026.0,3159.0,3818.0,3078.0,3161.0,8064.0,7054.0,7626.0,3437.0,3117.0,5270.0,2455.0,808.0,38.6,34762.0,8530.0,32.0,3474.0,298.0,486.0,0.0,29782.0,21250.0,2656.0,40.0,125.0,3123.0,47911.0,26.3,21391.0,23005.0,75.0,1331.0,4000.0,6897.0,6625.0,2264.0,1011.0,470.0,238.0,94.0,8757.0,4351.0,10751.0,5177.0,83324.0,1497.0,46082.0,6913.0,4594.0,2319.0,5811.0,"Peaceful and suburban, this neighborhood is known for its spacious homes and a sense of privacy.","Visit nearby parks, enjoy shopping and dining in the area, and engage in family activities."
Florida,Jacksonville,Highlands,50182.0,23663.0,26519.0,2911.0,3488.0,4209.0,3514.5,2599.5,6801.0,6101.0,6591.5,3372.5,2892.0,4822.0,2236.5,643.5,38.650000000000006,16307.0,28866.0,108.5,742.0,176.0,18.5,8.5,23818.0,16789.0,1929.0,454.5,233.5,2028.0,43381.0,24.55,18922.0,21177.0,251.0,2334.0,4910.0,1957.0,1969.5,2039.0,2768.0,2992.5,1239.5,716.5,10688.0,3252.5,4725.0,2446.5,51904.5,1139.0,46977.0,2081.0,1468.0,613.0,7446.0,"Older neighborhood with a strong community feel, offering convenient access to schools, parks, and shops.","Visit local parks, attend community events, and enjoy dining at local restaurants."
Florida,Jacksonville,Hillcrest,49011.5,23258.5,25753.0,3622.5,3199.0,2889.0,2459.0,2788.0,8436.5,6381.0,6485.5,3149.5,3151.5,4026.5,1745.0,678.5,37.0,26150.0,16979.0,64.0,1387.5,81.0,173.0,0.0,26354.0,17846.0,2073.5,466.5,345.5,2519.5,41932.0,25.15,20645.5,22640.0,110.5,644.0,2119.0,1499.5,2496.5,2858.5,3041.5,4537.5,2384.0,2949.0,10642.0,3061.0,5916.5,3107.5,56834.0,1118.5,44697.5,4027.0,1963.5,2063.5,7436.0,"Residential neighborhood with a mix of older and newer homes, offering a quiet and family-friendly environment.","Explore nearby parks, shop at local stores, and enjoy local dining options."
Florida,Jacksonville,Hogan,41010.0,19662.0,21348.0,2470.0,1941.0,2756.0,2079.0,2323.0,7203.0,5645.0,4463.0,2270.0,2949.0,3428.0,2336.0,1147.0,37.9,23687.0,8516.0,13.0,3245.0,1639.0,55.0,87.0,21449.0,14848.0,1963.0,164.0,93.0,2625.0,33810.0,22.0,17684.0,19510.0,80.0,1757.0,4723.0,1296.0,3204.0,2915.0,2209.0,2935.0,337.0,54.0,8789.0,2574.0,6426.0,2945.0,61536.0,1191.0,31326.0,8255.0,3614.0,4641.0,4159.0,"Neighborhood with a mix of residential homes and open spaces, offering a suburban feel close to urban amenities.","Visit nearby parks, dine at local restaurants, and enjoy family-friendly activities in the area."
Florida,Jacksonville,Hogan's Creek,16733.75,8124.0,8609.75,1228.75,1047.0,831.5,1046.0,988.5,2751.75,2254.25,1539.5,1071.5,1086.5,1625.75,839.75,423.0,37.85,3560.0,12136.5,42.5,225.25,26.25,48.5,0.0,7179.0,4350.0,602.0,422.0,252.0,470.25,13770.75,22.475,7020.5,8749.25,44.25,406.75,717.0,378.25,287.25,941.0,1577.0,1511.0,755.5,2131.25,4028.0,876.25,1403.5,682.25,40874.5,949.0,15226.0,681.25,370.25,311.0,3143.0,"Area known for its proximity to natural reserves and outdoor activities, offering a quiet, suburban atmosphere.","Explore parks, nature trails, and engage in water activities in the nearby creek."
